x,y,value
0.00000,0.00000,0.43053
0.10000,0.00000,0.43056
0.20000,0.00000,0.43062
0.30000,0.00000,0.43072
0.40000,0.00000,0.43084
0.50000,0.00000,0.43100
0.60000,0.00000,0.43118
0.70000,0.00000,0.43139
0.80000,0.00000,0.43162
0.90000,0.00000,0.43188
1.00000,0.00000,0.43215
1.10000,0.00000,0.43244
1.20000,0.00000,0.43275
1.30000,0.00000,0.43306
1.40000,0.00000,0.43338
1.50000,0.00000,0.43369
1.60000,0.00000,0.43399
1.70000,0.00000,0.43429
1.80000,0.00000,0.43456
1.90000,0.00000,0.43480
2.00000,0.00000,0.43500
2.10000,0.00000,0.43516
2.20000,0.00000,0.43526
2.30000,0.00000,0.43530
2.39000,0.00000,0.43525
2.49000,0.00000,0.43511
2.59000,0.00000,0.43485
2.69000,0.00000,0.43447
2.79000,0.00000,0.43395
2.89000,0.00000,0.43325
2.99000,0.00000,0.43235
3.09000,0.00000,0.43122
3.19000,0.00000,0.42983
3.29000,0.00000,0.42812
3.39000,0.00000,0.42604
3.49000,0.00000,0.42353
3.59000,0.00000,0.42050
3.69000,0.00000,0.41686
3.79000,0.00000,0.41249
3.89000,0.00000,0.40724
3.99000,0.00000,0.40094
4.09000,0.00000,0.39339
4.19000,0.00000,0.38433
4.29000,0.00000,0.37348
4.39000,0.00000,0.36054
4.49000,0.00000,0.34514
4.59000,0.00000,0.32693
4.69000,0.00000,0.30556
4.79000,0.00000,0.28070
4.89000,0.00000,0.25213
4.99000,0.00000,0.21971
5.09000,0.00000,0.21138
5.19000,0.00000,0.20569
5.29000,0.00000,0.20157
5.39000,0.00000,0.19849
5.49000,0.00000,0.19616
5.59000,0.00000,0.19437
5.69000,0.00000,0.19301
5.79000,0.00000,0.19199
5.89000,0.00000,0.19123
5.99000,0.00000,0.19069
6.09000,0.00000,0.19032
6.19000,0.00000,0.19011
6.29000,0.00000,0.19002
6.39000,0.00000,0.19004
6.49000,0.00000,0.19015
6.59000,0.00000,0.19034
6.69000,0.00000,0.19060
6.79000,0.00000,0.19092
6.89000,0.00000,0.19128
6.99000,0.00000,0.19170
7.09000,0.00000,0.19215
7.19000,0.00000,0.19263
7.29000,0.00000,0.19314
7.39000,0.00000,0.19368
7.49000,0.00000,0.19423
7.59000,0.00000,0.19480
7.69000,0.00000,0.19538
7.79000,0.00000,0.19597
7.89000,0.00000,0.19656
7.99000,0.00000,0.19715
8.09000,0.00000,0.19774
8.19000,0.00000,0.19832
8.29000,0.00000,0.19889
8.39000,0.00000,0.19945
8.49000,0.00000,0.19999
8.59000,0.00000,0.20051
8.69000,0.00000,0.20101
8.79000,0.00000,0.20148
8.89000,0.00000,0.20193
8.99000,0.00000,0.20234
9.09000,0.00000,0.20272
