x,y,value
0.00000,0.00000,0.50947
0.10000,0.00000,0.50966
0.20000,0.00000,0.51004
0.30000,0.00000,0.51061
0.40000,0.00000,0.51137
0.50000,0.00000,0.51230
0.60000,0.00000,0.51341
0.70000,0.00000,0.51468
0.80000,0.00000,0.51610
0.90000,0.00000,0.51767
1.00000,0.00000,0.51938
1.10000,0.00000,0.52120
1.20000,0.00000,0.52314
1.30000,0.00000,0.52517
1.40000,0.00000,0.52728
1.50000,0.00000,0.52946
1.60000,0.00000,0.53170
1.70000,0.00000,0.53397
1.80000,0.00000,0.53626
1.90000,0.00000,0.53856
2.00000,0.00000,0.54084
2.10000,0.00000,0.54311
2.20000,0.00000,0.54533
2.30000,0.00000,0.54750
2.39000,0.00000,0.54959
2.49000,0.00000,0.55160
2.59000,0.00000,0.55351
2.69000,0.00000,0.55531
2.79000,0.00000,0.55698
2.89000,0.00000,0.55850
2.99000,0.00000,0.55985
3.09000,0.00000,0.56100
3.19000,0.00000,0.56190
3.29000,0.00000,0.56251
3.39000,0.00000,0.56267
3.49000,0.00000,0.56218
3.59000,0.00000,0.56061
3.69000,0.00000,0.55725
3.79000,0.00000,0.55124
3.89000,0.00000,0.54193
3.99000,0.00000,0.52898
4.09000,0.00000,0.51244
4.19000,0.00000,0.49251
4.29000,0.00000,0.46941
4.39000,0.00000,0.44343
4.49000,0.00000,0.41485
4.59000,0.00000,0.38399
4.69000,0.00000,0.35117
4.79000,0.00000,0.31673
4.89000,0.00000,0.28100
4.99000,0.00000,0.24436
5.09000,0.00000,0.24375
5.19000,0.00000,0.24265
5.29000,0.00000,0.24121
5.39000,0.00000,0.23955
5.49000,0.00000,0.23775
5.59000,0.00000,0.23584
5.69000,0.00000,0.23385
5.79000,0.00000,0.23182
5.89000,0.00000,0.22976
5.99000,0.00000,0.22768
6.09000,0.00000,0.22559
6.19000,0.00000,0.22351
6.29000,0.00000,0.22145
6.39000,0.00000,0.21943
6.49000,0.00000,0.21744
6.59000,0.00000,0.21551
6.69000,0.00000,0.21364
6.79000,0.00000,0.21184
6.89000,0.00000,0.21011
6.99000,0.00000,0.20846
7.09000,0.00000,0.20689
7.19000,0.00000,0.20542
7.29000,0.00000,0.20403
7.39000,0.00000,0.20274
7.49000,0.00000,0.20154
7.59000,0.00000,0.20043
7.69000,0.00000,0.19941
7.79000,0.00000,0.19849
7.89000,0.00000,0.19765
7.99000,0.00000,0.19690
8.09000,0.00000,0.19623
8.19000,0.00000,0.19564
8.29000,0.00000,0.19512
8.39000,0.00000,0.19468
8.49000,0.00000,0.19429
8.59000,0.00000,0.19396
8.69000,0.00000,0.19368
8.79000,0.00000,0.19345
8.89000,0.00000,0.19327
8.99000,0.00000,0.19311
9.09000,0.00000,0.19299
9.19000,0.00000,0.19290
9.29000,0.00000,0.19283
9.39000,0.00000,0.19277
9.50000,0.00000,0.19274
9.60000,0.00000,0.19271
9.70000,0.00000,0.19269
9.80000,0.00000,0.19268
9.90000,0.00000,0.19267
0.00000,0.10000,0.50929
0.10000,0.10000,0.50948
0.20000,0.10000,0.50987
0.30000,0.10000,0.51044
0.40000,0.10000,0.51119
0.50000,0.10000,0.51213
0.60000,0.10000,0.51323
0.70000,0.10000,0.51450
0.80000,0.10000,0.51593
0.90000,0.10000,0.51750
1.00000,0.10000,0.51921
1.10000,0.10000,0.52103
1.20000,0.10000,0.52297
1.30000,0.10000,0.52500
1.40000,0.10000,0.52712
1.50000,0.10000,0.52930
1.60000,0.10000,0.53153
1.70000,0.10000,0.53380
1.80000,0.10000,0.53609
1.90000,0.10000,0.53839
2.00000,0.10000,0.54068
2.10000,0.10000,0.54295
2.20000,0.10000,0.54517
2.30000,0.10000,0.54734
2.39000,0.10000,0.54944
2.49000,0.10000,0.55145
2.59000,0.10000,0.55336
2.69000,0.10000,0.55516
2.79000,0.10000,0.55683
2.89000,0.10000,0.55835
2.99000,0.10000,0.55970
