x,y,value
0.00000,0.00000,0.44604
0.10000,0.00000,0.44586
0.20000,0.00000,0.44549
0.30000,0.00000,0.44495
0.40000,0.00000,0.44423
0.50000,0.00000,0.44334
0.60000,0.00000,0.44228
0.70000,0.00000,0.44107
0.80000,0.00000,0.43970
0.90000,0.00000,0.43820
1.00000,0.00000,0.43657
1.10000,0.00000,0.43482
1.20000,0.00000,0.43297
1.30000,0.00000,0.43102
1.40000,0.00000,0.42898
1.50000,0.00000,0.42688
1.60000,0.00000,0.42473
1.70000,0.00000,0.42253
1.80000,0.00000,0.42031
1.90000,0.00000,0.41807
2.00000,0.00000,0.41582
2.10000,0.00000,0.41359
2.20000,0.00000,0.41138
2.30000,0.00000,0.40921
2.39000,0.00000,0.40708
2.49000,0.00000,0.40499
2.59000,0.00000,0.40297
2.69000,0.00000,0.40101
2.79000,0.00000,0.39911
2.89000,0.00000,0.39727
2.99000,0.00000,0.39548
3.09000,0.00000,0.39373
3.19000,0.00000,0.39198
3.29000,0.00000,0.39019
3.39000,0.00000,0.38830
3.49000,0.00000,0.38619
3.59000,0.00000,0.38372
3.69000,0.00000,0.38069
3.79000,0.00000,0.37681
3.89000,0.00000,0.37174
3.99000,0.00000,0.36513
4.09000,0.00000,0.35662
4.19000,0.00000,0.34596
4.29000,0.00000,0.33298
4.39000,0.00000,0.31765
4.49000,0.00000,0.30005
4.59000,0.00000,0.28033
4.69000,0.00000,0.25870
4.79000,0.00000,0.23540
4.89000,0.00000,0.21072
4.99000,0.00000,0.18494
5.09000,0.00000,0.18490
5.19000,0.00000,0.18486
5.29000,0.00000,0.18486
5.39000,0.00000,0.18492
5.49000,0.00000,0.18505
5.59000,0.00000,0.18525
5.69000,0.00000,0.18551
5.79000,0.00000,0.18582
5.89000,0.00000,0.18618
5.99000,0.00000,0.18656
6.09000,0.00000,0.18698
6.19000,0.00000,0.18741
6.29000,0.00000,0.18785
6.39000,0.00000,0.18830
6.49000,0.00000,0.18875
6.59000,0.00000,0.18919
6.69000,0.00000,0.18963
6.79000,0.00000,0.19006
6.89000,0.00000,0.19048
6.99000,0.00000,0.19087
7.09000,0.00000,0.19125
7.19000,0.00000,0.19162
7.29000,0.00000,0.19196
7.39000,0.00000,0.19227
7.49000,0.00000,0.19257
7.59000,0.00000,0.19284
7.69000,0.00000,0.19309
7.79000,0.00000,0.19332
7.89000,0.00000,0.19353
7.99000,0.00000,0.19371
8.09000,0.00000,0.19387
8.19000,0.00000,0.19402
8.29000,0.00000,0.19414
8.39000,0.00000,0.19425
8.49000,0.00000,0.19434
8.59000,0.00000,0.19442
8.69000,0.00000,0.19448
8.79000,0.00000,0.19454
8.89000,0.00000,0.19458
8.99000,0.00000,0.19461
9.09000,0.00000,0.19464
9.19000,0.00000,0.19466
9.29000,0.00000,0.19467
9.39000,0.00000,0.19468
9.50000,0.00000,0.19469
9.60000,0.00000,0.19469
9.70000,0.00000,0.19469
9.80000,0.00000,0.19469
9.90000,0.00000,0.19469
0.00000,0.10000,0.44622
0.10000,0.10000,0.44603
0.20000,0.10000,0.44567
0.30000,0.10000,0.44512
0.40000,0.10000,0.44440
0.50000,0.10000,0.44351
0.60000,0.10000,0.44245
0.70000,0.10000,0.44124
0.80000,0.10000,0.43987
0.90000,0.10000,0.43837
1.00000,0.10000,0.43674
1.10000,0.10000,0.43499
1.20000,0.10000,0.43313
1.30000,0.10000,0.43118
1.40000,0.10000,0.42915
1.50000,0.10000,0.42705
1.60000,0.10000,0.42489
1.70000,0.10000,0.42269
1.80000,0.10000,0.42047
1.90000,0.10000,0.41823
2.00000,0.10000,0.41598
2.10000,0.10000,0.41375
2.20000,0.10000,0.41154
2.30000,0.10000,0.40936
2.39000,0.10000,0.40723
2.49000,0.10000,0.40515
2.59000,0.10000,0.40312
2.69000,0.10000,0.40116
2.79000,0.10000,0.39926
2.89000,0.10000,0.39742
2.99000,0.10000,0.39563
3.09000,0.10000,0.39387
3.19000,0.10000,0.39212
3.29000,0.10000,0.39033
3.39000,0.10000,0.38843
3.49000,0.10000,0.38632
