x,y,value
0.00000,0.00000,0.18687
0.10000,0.00000,0.18698
0.20000,0.00000,0.18719
0.30000,0.00000,0.18751
0.40000,0.00000,0.18794
0.50000,0.00000,0.18846
0.60000,0.00000,0.18907
0.70000,0.00000,0.18977
0.80000,0.00000,0.19055
0.90000,0.00000,0.19141
1.00000,0.00000,0.19234
1.10000,0.00000,0.19332
1.20000,0.00000,0.19436
1.30000,0.00000,0.19543
1.40000,0.00000,0.19654
1.50000,0.00000,0.19767
1.60000,0.00000,0.19882
1.70000,0.00000,0.19996
1.80000,0.00000,0.20110
1.90000,0.00000,0.20222
2.00000,0.00000,0.20331
2.10000,0.00000,0.20436
2.20000,0.00000,0.20537
2.30000,0.00000,0.20631
2.39000,0.00000,0.20719
2.49000,0.00000,0.20799
2.59000,0.00000,0.20871
2.69000,0.00000,0.20933
2.79000,0.00000,0.20984
2.89000,0.00000,0.21024
2.99000,0.00000,0.21052
3.09000,0.00000,0.21067
3.19000,0.00000,0.21067
3.29000,0.00000,0.21052
3.39000,0.00000,0.21021
3.49000,0.00000,0.20972
3.59000,0.00000,0.20904
3.69000,0.00000,0.20815
3.79000,0.00000,0.20704
3.89000,0.00000,0.20568
3.99000,0.00000,0.20405
4.09000,0.00000,0.20212
4.19000,0.00000,0.19986
4.29000,0.00000,0.19723
4.39000,0.00000,0.19419
4.49000,0.00000,0.19068
4.59000,0.00000,0.18665
4.69000,0.00000,0.18203
4.79000,0.00000,0.17674
4.89000,0.00000,0.17071
4.99000,0.00000,0.16383
5.09000,0.00000,0.15846
5.19000,0.00000,0.15407
5.29000,0.00000,0.15037
5.39000,0.00000,0.14717
5.49000,0.00000,0.14436
5.59000,0.00000,0.14184
5.69000,0.00000,0.13955
5.79000,0.00000,0.13746
5.89000,0.00000,0.13552
5.99000,0.00000,0.13371
6.09000,0.00000,0.13202
6.19000,0.00000,0.13044
6.29000,0.00000,0.12895
6.39000,0.00000,0.12755
6.49000,0.00000,0.12623
6.59000,0.00000,0.12498
6.69000,0.00000,0.12381
6.79000,0.00000,0.12272
6.89000,0.00000,0.12169
6.99000,0.00000,0.12074
7.09000,0.00000,0.11985
7.19000,0.00000,0.11903
7.29000,0.00000,0.11828
7.39000,0.00000,0.11759
7.49000,0.00000,0.11696
7.59000,0.00000,0.11639
7.69000,0.00000,0.11588
7.79000,0.00000,0.11543
7.89000,0.00000,0.11503
7.99000,0.00000,0.11468
8.09000,0.00000,0.11437
8.19000,0.00000,0.11411
8.29000,0.00000,0.11390
8.39000,0.00000,0.11371
8.49000,0.00000,0.11357
8.59000,0.00000,0.11345
8.69000,0.00000,0.11336
8.79000,0.00000,0.11329
8.89000,0.00000,0.11325
8.99000,0.00000,0.11322
9.09000,0.00000,0.11320
9.19000,0.00000,0.11319
9.29000,0.00000,0.11319
9.39000,0.00000,0.11320
9.50000,0.00000,0.11320
9.60000,0.00000,0.11321
9.70000,0.00000,0.11322
9.80000,0.00000,0.11322
9.90000,0.00000,0.11323
0.00000,0.10000,0.18680
0.10000,0.10000,0.18691
0.20000,0.10000,0.18713
0.30000,0.10000,0.18745
0.40000,0.10000,0.18787
0.50000,0.10000,0.18839
0.60000,0.10000,0.18900
0.70000,0.10000,0.18970
0.80000,0.10000,0.19049
