x,y,value
0.00000,0.00000,0.33910
0.10000,0.00000,0.33911
0.20000,0.00000,0.33915
0.30000,0.00000,0.33920
0.40000,0.00000,0.33927
0.50000,0.00000,0.33937
0.60000,0.00000,0.33951
0.70000,0.00000,0.33967
0.80000,0.00000,0.33988
0.90000,0.00000,0.34013
1.00000,0.00000,0.34044
1.10000,0.00000,0.34081
1.20000,0.00000,0.34125
1.30000,0.00000,0.34176
1.40000,0.00000,0.34235
1.50000,0.00000,0.34302
1.60000,0.00000,0.34379
1.70000,0.00000,0.34464
1.80000,0.00000,0.34559
1.90000,0.00000,0.34664
2.00000,0.00000,0.34778
2.10000,0.00000,0.34901
2.20000,0.00000,0.35033
2.30000,0.00000,0.35174
2.39000,0.00000,0.35322
2.49000,0.00000,0.35479
2.59000,0.00000,0.35642
2.69000,0.00000,0.35812
2.79000,0.00000,0.35987
2.89000,0.00000,0.36168
2.99000,0.00000,0.36353
3.09000,0.00000,0.36542
3.19000,0.00000,0.36734
3.29000,0.00000,0.36928
3.39000,0.00000,0.37125
3.49000,0.00000,0.37323
3.59000,0.00000,0.37522
3.69000,0.00000,0.37722
3.79000,0.00000,0.37921
3.89000,0.00000,0.38119
3.99000,0.00000,0.38316
4.09000,0.00000,0.38510
4.19000,0.00000,0.38702
4.29000,0.00000,0.38889
4.39000,0.00000,0.39071
4.49000,0.00000,0.39247
4.59000,0.00000,0.39415
4.69000,0.00000,0.39573
4.79000,0.00000,0.39721
4.89000,0.00000,0.39856
4.99000,0.00000,0.39976
5.09000,0.00000,0.40106
5.19000,0.00000,0.40243
5.29000,0.00000,0.40383
5.39000,0.00000,0.40522
5.49000,0.00000,0.40659
5.59000,0.00000,0.40792
5.69000,0.00000,0.40919
5.79000,0.00000,0.41039
5.89000,0.00000,0.41152
5.99000,0.00000,0.41258
6.09000,0.00000,0.41356
6.19000,0.00000,0.41447
6.29000,0.00000,0.41531
6.39000,0.00000,0.41610
6.49000,0.00000,0.41685
6.59000,0.00000,0.41756
6.69000,0.00000,0.41824
6.79000,0.00000,0.41891
6.89000,0.00000,0.41959
6.99000,0.00000,0.42027
7.09000,0.00000,0.42097
7.19000,0.00000,0.42170
7.29000,0.00000,0.42246
7.39000,0.00000,0.42325
7.49000,0.00000,0.42409
7.59000,0.00000,0.42497
7.69000,0.00000,0.42588
7.79000,0.00000,0.42682
7.89000,0.00000,0.42780
7.99000,0.00000,0.42879
8.09000,0.00000,0.42980
8.19000,0.00000,0.43081
8.29000,0.00000,0.43183
8.39000,0.00000,0.43282
8.49000,0.00000,0.43380
8.59000,0.00000,0.43475
8.69000,0.00000,0.43565
8.79000,0.00000,0.43652
8.89000,0.00000,0.43732
8.99000,0.00000,0.43808
9.09000,0.00000,0.43876
9.19000,0.00000,0.43938
9.29000,0.00000,0.43993
9.39000,0.00000,0.44041
9.50000,0.00000,0.44080
9.60000,0.00000,0.44113
9.70000,0.00000,0.44137
9.80000,0.00000,0.44153
9.90000,0.00000,0.44161
0.00000,0.10000,0.33930
0.10000,0.10000,0.33932
0.20000,0.10000,0.33935
0.30000,0.10000,0.33941
0.40000,0.10000,0.33948
0.50000,0.10000,0.33958
0.60000,0.10000,0.33971
0.70000,0.10000,0.33988
0.80000,0.10000,0.34009
0.90000,0.10000,0.34034
1.00000,0.10000,0.34065
1.10000,0.10000,0.34102
1.20000,0.10000,0.34146
1.30000,0.10000,0.34197
1.40000,0.10000,0.34256
1.50000,0.10000,0.34323
1.60000,0.10000,0.34399
1.70000,0.10000,0.34485
1.80000,0.10000,0.34579
1.90000,0.10000,0.34684
2.00000,0.10000,0.34797
2.10000,0.10000,0.34920
2.20000,0.10000,0.35052
2.30000,0.10000,0.35192
2.39000,0.10000,0.35340
2.49000,0.10000,0.35496
2.59000,0.10000,0.35659
2.69000,0.10000,0.35828
2.79000,0.10000,0.36003
2.89000,0.10000,0.36183
2.99000,0.10000,0.36367
3.09000,0.10000,0.36555
3.19000,0.10000,0.36746
3.29000,0.10000,0.36940
3.39000,0.10000,0.37136
3.49000,0.10000,0.37334
3.59000,0.10000,0.37532
3.69000,0.10000,0.37731
3.79000,0.10000,0.37929
3.89000,0.10000,0.38127
3.99000,0.10000,0.38323
4.09000,0.10000,0.38516
4.19000,0.10000,0.38707
4.29000,0.10000,0.38893
4.39000,0.10000,0.39075
4.49000,0.10000,0.39250
4.59000,0.10000,0.39417
4.69000,0.10000,0.39575
4.79000,0.10000,0.39722
4.89000,0.10000,0.39856
4.99000,0.10000,0.39975
5.09000,0.10000,0.40105
5.19000,0.10000,0.40241
5.29000,0.10000,0.40380
5.39000,0.10000,0.40519
5.49000,0.10000,0.40656
5.59000,0.10000,0.40789
5.69000,0.10000,0.40916
5.79000,0.10000,0.41037
5.89000,0.10000,0.41150
5.99000,0.10000,0.41256
6.09000,0.10000,0.41354
6.19000,0.10000,0.41445
6.29000,0.10000,0.41530
6.39000,0.10000,0.41609
6.49000,0.10000,0.41684
6.59000,0.10000,0.41755
6.69000,0.10000,0.41823
6.79000,0.10000,0.41890
6.89000,0.10000,0.41957
6.99000,0.10000,0.42025
7.09000,0.10000,0.42095
7.19000,0.10000,0.42167
7.29000,0.10000,0.42243
7.39000,0.10000,0.42322
7.49000,0.10000,0.42404
7.59000,0.10000,0.42491
7.69000,0.10000,0.42582
7.79000,0.10000,0.42675
7.89000,0.10000,0.42772
7.99000,0.10000,0.42870
8.09000,0.10000,0.42971
8.19000,0.10000,0.43071
8.29000,0.10000,0.43171
8.39000,0.10000,0.43271
8.49000,0.10000,0.43368
8.59000,0.10000,0.43462
8.69000,0.10000,0.43552
8.79000,0.10000,0.43638
8.89000,0.10000,0.43718
8.99000,0.10000,0.43793
9.09000,0.10000,0.43861
9.19000,0.10000,0.43923
9.29000,0.10000,0.43978
9.39000,0.10000,0.44025
9.50000,0.10000,0.44065
9.60000,0.10000,0.44097
9.70000,0.10000,0.44121
9.80000,0.10000,0.44137
9.90000,0.10000,0.44145
0.00000,0.20000,0.33971
0.10000,0.20000,0.33973
0.20000,0.20000,0.33976
0.30000,0.20000,0.33982
0.40000,0.20000,0.33989
0.50000,0.20000,0.33999
0.60000,0.20000,0.34013
0.70000,0.20000,0.34030
0.80000,0.20000,0.34050
0.90000,0.20000,0.34076
1.00000,0.20000,0.34107
1.10000,0.20000,0.34144
1.20000,0.20000,0.34188
1.30000,0.20000,0.34239
1.40000,0.20000,0.34297
1.50000,0.20000,0.34364
1.60000,0.20000,0.34440
1.70000,0.20000,0.34525
1.80000,0.20000,0.34619
1.90000,0.20000,0.34723
2.00000,0.20000,0.34836
2.10000,0.20000,0.34958
2.20000,0.20000,0.35089
2.30000,0.20000,0.35228
2.39000,0.20000,0.35375
2.49000,0.20000,0.35530
2.59000,0.20000,0.35692
2.69000,0.20000,0.35860
2.79000,0.20000,0.36034
2.89000,0.20000,0.36212
2.99000,0.20000,0.36395
3.09000,0.20000,0.36582
3.19000,0.20000,0.36772
3.29000,0.20000,0.36964
3.39000,0.20000,0.37159
3.49000,0.20000,0.37355
3.59000,0.20000,0.37552
3.69000,0.20000,0.37749
3.79000,0.20000,0.37946
3.89000,0.20000,0.38142
3.99000,0.20000,0.38337
4.09000,0.20000,0.38529
4.19000,0.20000,0.38718
4.29000,0.20000,0.38903
4.39000,0.20000,0.39082
4.49000,0.20000,0.39256
4.59000,0.20000,0.39421
4.69000,0.20000,0.39577
4.79000,0.20000,0.39723
4.89000,0.20000,0.39855
4.99000,0.20000,0.39972
5.09000,0.20000,0.40101
5.19000,0.20000,0.40236
5.29000,0.20000,0.40375
5.39000,0.20000,0.40514
5.49000,0.20000,0.40651
5.59000,0.20000,0.40784
5.69000,0.20000,0.40911
5.79000,0.20000,0.41032
5.89000,0.20000,0.41145
5.99000,0.20000,0.41252
6.09000,0.20000,0.41350
6.19000,0.20000,0.41442
6.29000,0.20000,0.41527
6.39000,0.20000,0.41607
6.49000,0.20000,0.41681
6.59000,0.20000,0.41752
6.69000,0.20000,0.41821
