x,y,value
0.00000,0.00000,0.97716
0.10000,0.00000,0.97695
0.20000,0.00000,0.97656
0.30000,0.00000,0.97597
0.40000,0.00000,0.97521
0.50000,0.00000,0.97429
0.60000,0.00000,0.97324
0.70000,0.00000,0.97209
0.80000,0.00000,0.97085
0.90000,0.00000,0.96958
1.00000,0.00000,0.96829
1.10000,0.00000,0.96702
1.20000,0.00000,0.96581
1.30000,0.00000,0.96469
1.40000,0.00000,0.96368
1.50000,0.00000,0.96282
1.60000,0.00000,0.96213
1.70000,0.00000,0.96162
1.80000,0.00000,0.96130
1.90000,0.00000,0.96118
2.00000,0.00000,0.96126
2.10000,0.00000,0.96152
2.20000,0.00000,0.96196
2.30000,0.00000,0.96256
2.39000,0.00000,0.96329
2.49000,0.00000,0.96414
2.59000,0.00000,0.96509
2.69000,0.00000,0.96610
2.79000,0.00000,0.96716
2.89000,0.00000,0.96825
2.99000,0.00000,0.96936
3.09000,0.00000,0.97046
3.19000,0.00000,0.97155
3.29000,0.00000,0.97262
3.39000,0.00000,0.97367
3.49000,0.00000,0.97470
3.59000,0.00000,0.97571
3.69000,0.00000,0.97671
3.79000,0.00000,0.97769
3.89000,0.00000,0.97866
3.99000,0.00000,0.97963
4.09000,0.00000,0.98060
4.19000,0.00000,0.98157
4.29000,0.00000,0.98254
4.39000,0.00000,0.98351
4.49000,0.00000,0.98447
4.59000,0.00000,0.98535
4.69000,0.00000,0.98566
4.79000,0.00000,0.98251
4.89000,0.00000,0.97313
4.99000,0.00000,0.95753
5.09000,0.00000,0.95993
5.19000,0.00000,0.96215
5.29000,0.00000,0.96403
5.39000,0.00000,0.96553
5.49000,0.00000,0.96664
5.59000,0.00000,0.96734
5.69000,0.00000,0.96764
5.79000,0.00000,0.96755
5.89000,0.00000,0.96710
5.99000,0.00000,0.96632
6.09000,0.00000,0.96526
6.19000,0.00000,0.96398
6.29000,0.00000,0.96253
6.39000,0.00000,0.96097
6.49000,0.00000,0.95938
6.59000,0.00000,0.95782
6.69000,0.00000,0.95634
6.79000,0.00000,0.95502
6.89000,0.00000,0.95389
6.99000,0.00000,0.95301
7.09000,0.00000,0.95242
7.19000,0.00000,0.95215
7.29000,0.00000,0.95220
7.39000,0.00000,0.95260
7.49000,0.00000,0.95334
7.59000,0.00000,0.95440
7.69000,0.00000,0.95578
7.79000,0.00000,0.95744
7.89000,0.00000,0.95935
7.99000,0.00000,0.96146
8.09000,0.00000,0.96375
8.19000,0.00000,0.96615
8.29000,0.00000,0.96863
8.39000,0.00000,0.97115
8.49000,0.00000,0.97366
8.59000,0.00000,0.97612
8.69000,0.00000,0.97850
8.79000,0.00000,0.98077
8.89000,0.00000,0.98290
8.99000,0.00000,0.98487
9.09000,0.00000,0.98666
9.19000,0.00000,0.98828
9.29000,0.00000,0.98970
9.39000,0.00000,0.99092
9.50000,0.00000,0.99194
9.60000,0.00000,0.99275
9.70000,0.00000,0.99336
9.80000,0.00000,0.99377
9.90000,0.00000,0.99397
0.00000,0.10000,0.97713
0.10000,0.10000,0.97693
0.20000,0.10000,0.97653
0.30000,0.10000,0.97595
0.40000,0.10000,0.97520
0.50000,0.10000,0.97429
0.60000,0.10000,0.97325
0.70000,0.10000,0.97211
0.80000,0.10000,0.97089
0.90000,0.10000,0.96962
1.00000,0.10000,0.96834
1.10000,0.10000,0.96709
1.20000,0.10000,0.96589
1.30000,0.10000,0.96477
1.40000,0.10000,0.96378
1.50000,0.10000,0.96292
1.60000,0.10000,0.96224
1.70000,0.10000,0.96173
1.80000,0.10000,0.96141
1.90000,0.10000,0.96129
2.00000,0.10000,0.96137
2.10000,0.10000,0.96163
2.20000,0.10000,0.96206
2.30000,0.10000,0.96265
2.39000,0.10000,0.96338
2.49000,0.10000,0.96422
2.59000,0.10000,0.96516
2.69000,0.10000,0.96617
2.79000,0.10000,0.96722
2.89000,0.10000,0.96830
