x,y,value
0.00000,0.00000,0.93839
0.10000,0.00000,0.93835
0.20000,0.00000,0.93828
0.30000,0.00000,0.93818
0.40000,0.00000,0.93803
0.50000,0.00000,0.93786
0.60000,0.00000,0.93766
0.70000,0.00000,0.93742
0.80000,0.00000,0.93715
0.90000,0.00000,0.93686
1.00000,0.00000,0.93654
1.10000,0.00000,0.93620
1.20000,0.00000,0.93583
1.30000,0.00000,0.93545
1.40000,0.00000,0.93504
1.50000,0.00000,0.93462
1.60000,0.00000,0.93418
1.70000,0.00000,0.93373
1.80000,0.00000,0.93326
1.90000,0.00000,0.93279
2.00000,0.00000,0.93230
2.10000,0.00000,0.93180
2.20000,0.00000,0.93129
2.30000,0.00000,0.93078
2.39000,0.00000,0.93026
2.49000,0.00000,0.92972
2.59000,0.00000,0.92918
2.69000,0.00000,0.92864
2.79000,0.00000,0.92808
2.89000,0.00000,0.92752
2.99000,0.00000,0.92695
3.09000,0.00000,0.92638
3.19000,0.00000,0.92579
3.29000,0.00000,0.92520
3.39000,0.00000,0.92460
3.49000,0.00000,0.92398
3.59000,0.00000,0.92335
3.69000,0.00000,0.92271
3.79000,0.00000,0.92204
3.89000,0.00000,0.92134
3.99000,0.00000,0.92061
4.09000,0.00000,0.91981
4.19000,0.00000,0.91894
4.29000,0.00000,0.91796
4.39000,0.00000,0.91680
4.49000,0.00000,0.91537
4.59000,0.00000,0.91352
4.69000,0.00000,0.91100
4.79000,0.00000,0.90739
4.89000,0.00000,0.90203
4.99000,0.00000,0.89389
5.09000,0.00000,0.88953
5.19000,0.00000,0.88687
5.29000,0.00000,0.88512
5.39000,0.00000,0.88391
5.49000,0.00000,0.88304
5.59000,0.00000,0.88240
5.69000,0.00000,0.88193
5.79000,0.00000,0.88159
5.89000,0.00000,0.88134
5.99000,0.00000,0.88117
6.09000,0.00000,0.88106
6.19000,0.00000,0.88099
6.29000,0.00000,0.88097
6.39000,0.00000,0.88097
6.49000,0.00000,0.88099
6.59000,0.00000,0.88103
6.69000,0.00000,0.88107
6.79000,0.00000,0.88111
6.89000,0.00000,0.88115
6.99000,0.00000,0.88117
7.09000,0.00000,0.88118
7.19000,0.00000,0.88117
7.29000,0.00000,0.88113
7.39000,0.00000,0.88106
7.49000,0.00000,0.88096
7.59000,0.00000,0.88082
7.69000,0.00000,0.88064
7.79000,0.00000,0.88042
7.89000,0.00000,0.88016
7.99000,0.00000,0.87985
8.09000,0.00000,0.87951
8.19000,0.00000,0.87913
8.29000,0.00000,0.87872
8.39000,0.00000,0.87828
8.49000,0.00000,0.87782
8.59000,0.00000,0.87733
8.69000,0.00000,0.87684
8.79000,0.00000,0.87634
8.89000,0.00000,0.87584
8.99000,0.00000,0.87536
9.09000,0.00000,0.87489
9.19000,0.00000,0.87445
9.29000,0.00000,0.87404
9.39000,0.00000,0.87368
9.50000,0.00000,0.87337
9.60000,0.00000,0.87311
9.70000,0.00000,0.87292
9.80000,0.00000,0.87278
9.90000,0.00000,0.87271
0.00000,0.10000,0.93840
0.10000,0.10000,0.93836
0.20000,0.10000,0.93829
0.30000,0.10000,0.93818
0.40000,0.10000,0.93804
0.50000,0.10000,0.93787
0.60000,0.10000,0.93766
0.70000,0.10000,0.93743
0.80000,0.10000,0.93716
0.90000,0.10000,0.93687
1.00000,0.10000,0.93655
1.10000,0.10000,0.93621
1.20000,0.10000,0.93584
1.30000,0.10000,0.93546
1.40000,0.10000,0.93505
1.50000,0.10000,0.93463
1.60000,0.10000,0.93419
1.70000,0.10000,0.93374
1.80000,0.10000,0.93327
1.90000,0.10000,0.93280
2.00000,0.10000,0.93231
2.10000,0.10000,0.93181
2.20000,0.10000,0.93131
2.30000,0.10000,0.93079
2.39000,0.10000,0.93027
2.49000,0.10000,0.92974
2.59000,0.10000,0.92920
2.69000,0.10000,0.92865
2.79000,0.10000,0.92810
2.89000,0.10000,0.92754
2.99000,0.10000,0.92697
3.09000,0.10000,0.92639
3.19000,0.10000,0.92581
3.29000,0.10000,0.92522
3.39000,0.10000,0.92461
3.49000,0.10000,0.92400
3.59000,0.10000,0.92337
3.69000,0.10000,0.92273
3.79000,0.10000,0.92206
3.89000,0.10000,0.92136
3.99000,0.10000,0.92063
4.09000,0.10000,0.91984
4.19000,0.10000,0.91897
4.29000,0.10000,0.91798
4.39000,0.10000,0.91682
4.49000,0.10000,0.91539
4.59000,0.10000,0.91355
4.69000,0.10000,0.91103
4.79000,0.10000,0.90743
4.89000,0.10000,0.90207
4.99000,0.10000,0.89394
5.09000,0.10000,0.88958
5.19000,0.10000,0.88693
5.29000,0.10000,0.88518
5.39000,0.10000,0.88397
5.49000,0.10000,0.88310
5.59000,0.10000,0.88246
5.69000,0.10000,0.88200
5.79000,0.10000,0.88165
5.89000,0.10000,0.88141
5.99000,0.10000,0.88123
6.09000,0.10000,0.88112
6.19000,0.10000,0.88106
6.29000,0.10000,0.88103
6.39000,0.10000,0.88103
6.49000,0.10000,0.88105
6.59000,0.10000,0.88108
6.69000,0.10000,0.88112
6.79000,0.10000,0.88117
6.89000,0.10000,0.88120
6.99000,0.10000,0.88123
7.09000,0.10000,0.88123
7.19000,0.10000,0.88122
7.29000,0.10000,0.88118
7.39000,0.10000,0.88111
7.49000,0.10000,0.88100
7.59000,0.10000,0.88086
7.69000,0.10000,0.88068
7.79000,0.10000,0.88045
7.89000,0.10000,0.88019
7.99000,0.10000,0.87989
8.09000,0.10000,0.87954
8.19000,0.10000,0.87916
8.29000,0.10000,0.87875
8.39000,0.10000,0.87831
8.49000,0.10000,0.87784
8.59000,0.10000,0.87736
8.69000,0.10000,0.87686
8.79000,0.10000,0.87636
8.89000,0.10000,0.87586
8.99000,0.10000,0.87537
9.09000,0.10000,0.87490
9.19000,0.10000,0.87446
9.29000,0.10000,0.87406
9.39000,0.10000,0.87370
9.50000,0.10000,0.87338
9.60000,0.10000,0.87312
9.70000,0.10000,0.87293
9.80000,0.10000,0.87279
9.90000,0.10000,0.87272
0.00000,0.20000,0.93842
0.10000,0.20000,0.93838
0.20000,0.20000,0.93831
0.30000,0.20000,0.93820
0.40000,0.20000,0.93806
0.50000,0.20000,0.93789
0.60000,0.20000,0.93768
0.70000,0.20000,0.93744
0.80000,0.20000,0.93718
0.90000,0.20000,0.93689
1.00000,0.20000,0.93657
1.10000,0.20000,0.93622
1.20000,0.20000,0.93586
1.30000,0.20000,0.93547
1.40000,0.20000,0.93507
1.50000,0.20000,0.93465
1.60000,0.20000,0.93421
1.70000,0.20000,0.93376
1.80000,0.20000,0.93329
1.90000,0.20000,0.93282
2.00000,0.20000,0.93233
2.10000,0.20000,0.93183
2.20000,0.20000,0.93133
2.30000,0.20000,0.93081
2.39000,0.20000,0.93029
2.49000,0.20000,0.92976
2.59000,0.20000,0.92922
2.69000,0.20000,0.92868
2.79000,0.20000,0.92813
2.89000,0.20000,0.92757
2.99000,0.20000,0.92700
3.09000,0.20000,0.92643
3.19000,0.20000,0.92584
3.29000,0.20000,0.92525
3.39000,0.20000,0.92465
3.49000,0.20000,0.92404
3.59000,0.20000,0.92341
3.69000,0.20000,0.92277
3.79000,0.20000,0.92210
3.89000,0.20000,0.92141
3.99000,0.20000,0.92067
4.09000,0.20000,0.91988
4.19000,0.20000,0.91901
4.29000,0.20000,0.91803
4.39000,0.20000,0.91687
4.49000,0.20000,0.91545
4.59000,0.20000,0.91361
4.69000,0.20000,0.91109
4.79000,0.20000,0.90750
4.89000,0.20000,0.90215
4.99000,0.20000,0.89403
5.09000,0.20000,0.88969
5.19000,0.20000,0.88704
5.29000,0.20000,0.88529
5.39000,0.20000,0.88408
5.49000,0.20000,0.88322
5.59000,0.20000,0.88259
5.69000,0.20000,0.88212
5.79000,0.20000,0.88178
5.89000,0.20000,0.88153
5.99000,0.20000,0.88136
6.09000,0.20000,0.88124
6.19000,0.20000,0.88118
6.29000,0.20000,0.88115
6.39000,0.20000,0.88115
6.49000,0.20000,0.88116
6.59000,0.20000,0.88120
6.69000,0.20000,0.88124
6.79000,0.20000,0.88128
6.89000,0.20000,0.88131
6.99000,0.20000,0.88133
7.09000,0.20000,0.88133
7.19000,0.20000,0.88132
7.29000,0.20000,0.88127
7.39000,0.20000,0.88120
7.49000,0.20000,0.88109
7.59000,0.20000,0.88094
7.69000,0.20000,0.88075
7.79000,0.20000,0.88053
7.89000,0.20000,0.88026
7.99000,0.20000,0.87995
8.09000,0.20000,0.87961
8.19000,0.20000,0.87922
8.29000,0.20000,0.87880
8.39000,0.20000,0.87836
8.49000,0.20000,0.87789
8.59000,0.20000,0.87740
8.69000,0.20000,0.87690
8.79000,0.20000,0.87639
8.89000,0.20000,0.87589
8.99000,0.20000,0.87540
9.09000,0.20000,0.87493
9.19000,0.20000,0.87449
9.29000,0.20000,0.87408
9.39000,0.20000,0.87372
9.50000,0.20000,0.87341
9.60000,0.20000,0.87315
9.70000,0.20000,0.87295
9.80000,0.20000,0.87281
9.90000,0.20000,0.87275
0.00000,0.30000,0.93844
0.10000,0.30000,0.93841
0.20000,0.30000,0.93833
0.30000,0.30000,0.93823
0.40000,0.30000,0.93809
0.50000,0.30000,0.93791
0.60000,0.30000,0.93771
0.70000,0.30000,0.93747
0.80000,0.30000,0.93720
0.90000,0.30000,0.93691
1.00000,0.30000,0.93659
1.10000,0.30000,0.93625
1.20000,0.30000,0.93588
1.30000,0.30000,0.93550
1.40000,0.30000,0.93510
1.50000,0.30000,0.93467
1.60000,0.30000,0.93424
1.70000,0.30000,0.93379
1.80000,0.30000,0.93332
1.90000,0.30000,0.93285
2.00000,0.30000,0.93236
2.10000,0.30000,0.93187
2.20000,0.30000,0.93136
2.30000,0.30000,0.93085
2.39000,0.30000,0.93033
2.49000,0.30000,0.92980
2.59000,0.30000,0.92926
2.69000,0.30000,0.92872
2.79000,0.30000,0.92817
2.89000,0.30000,0.92761
2.99000,0.30000,0.92705
3.09000,0.30000,0.92648
3.19000,0.30000,0.92589
3.29000,0.30000,0.92530
3.39000,0.30000,0.92471
3.49000,0.30000,0.92409
3.59000,0.30000,0.92347
3.69000,0.30000,0.92283
3.79000,0.30000,0.92216
3.89000,0.30000,0.92147
3.99000,0.30000,0.92074
4.09000,0.30000,0.91995
4.19000,0.30000,0.91908
4.29000,0.30000,0.91810
4.39000,0.30000,0.91695
4.49000,0.30000,0.91553
4.59000,0.30000,0.91369
4.69000,0.30000,0.91119
4.79000,0.30000,0.90761
4.89000,0.30000,0.90228
4.99000,0.30000,0.89418
5.09000,0.30000,0.88985
5.19000,0.30000,0.88721
5.29000,0.30000,0.88547
5.39000,0.30000,0.88426
5.49000,0.30000,0.88340
5.59000,0.30000,0.88277
5.69000,0.30000,0.88230
5.79000,0.30000,0.88196
5.89000,0.30000,0.88171
5.99000,0.30000,0.88154
6.09000,0.30000,0.88142
6.19000,0.30000,0.88136
6.29000,0.30000,0.88132
6.39000,0.30000,0.88132
6.49000,0.30000,0.88134
6.59000,0.30000,0.88137
6.69000,0.30000,0.88140
6.79000,0.30000,0.88144
6.89000,0.30000,0.88147
6.99000,0.30000,0.88148
7.09000,0.30000,0.88148
7.19000,0.30000,0.88146
7.29000,0.30000,0.88141
7.39000,0.30000,0.88133
7.49000,0.30000,0.88121
7.59000,0.30000,0.88106
7.69000,0.30000,0.88087
7.79000,0.30000,0.88064
7.89000,0.30000,0.88036
7.99000,0.30000,0.88005
8.09000,0.30000,0.87970
8.19000,0.30000,0.87931
8.29000,0.30000,0.87888
8.39000,0.30000,0.87843
8.49000,0.30000,0.87796
8.59000,0.30000,0.87746
8.69000,0.30000,0.87696
8.79000,0.30000,0.87645
8.89000,0.30000,0.87594
8.99000,0.30000,0.87545
9.09000,0.30000,0.87498
9.19000,0.30000,0.87453
9.29000,0.30000,0.87412
9.39000,0.30000,0.87376
9.50000,0.30000,0.87344
9.60000,0.30000,0.87318
9.70000,0.30000,0.87298
9.80000,0.30000,0.87284
9.90000,0.30000,0.87278
0.00000,0.40000,0.93848
0.10000,0.40000,0.93844
0.20000,0.40000,0.93837
0.30000,0.40000,0.93826
0.40000,0.40000,0.93812
0.50000,0.40000,0.93795
0.60000,0.40000,0.93774
0.70000,0.40000,0.93750
0.80000,0.40000,0.93724
0.90000,0.40000,0.93695
1.00000,0.40000,0.93663
1.10000,0.40000,0.93628
1.20000,0.40000,0.93592
1.30000,0.40000,0.93553
1.40000,0.40000,0.93513
1.50000,0.40000,0.93471
1.60000,0.40000,0.93427
1.70000,0.40000,0.93382
1.80000,0.40000,0.93336
1.90000,0.40000,0.93289
2.00000,0.40000,0.93240
2.10000,0.40000,0.93191
2.20000,0.40000,0.93141
2.30000,0.40000,0.93090
2.39000,0.40000,0.93038
2.49000,0.40000,0.92985
2.59000,0.40000,0.92932
2.69000,0.40000,0.92878
2.79000,0.40000,0.92823
2.89000,0.40000,0.92767
2.99000,0.40000,0.92711
3.09000,0.40000,0.92654
3.19000,0.40000,0.92596
3.29000,0.40000,0.92537
3.39000,0.40000,0.92478
3.49000,0.40000,0.92417
3.59000,0.40000,0.92355
3.69000,0.40000,0.92291
3.79000,0.40000,0.92224
3.89000,0.40000,0.92155
3.99000,0.40000,0.92082
4.09000,0.40000,0.92004
4.19000,0.40000,0.91917
4.29000,0.40000,0.91820
4.39000,0.40000,0.91705
4.49000,0.40000,0.91563
4.59000,0.40000,0.91380
4.69000,0.40000,0.91131
4.79000,0.40000,0.90774
4.89000,0.40000,0.90244
4.99000,0.40000,0.89437
5.09000,0.40000,0.89006
5.19000,0.40000,0.88743
5.29000,0.40000,0.88569
5.39000,0.40000,0.88449
5.49000,0.40000,0.88363
5.59000,0.40000,0.88300
5.69000,0.40000,0.88254
5.79000,0.40000,0.88220
5.89000,0.40000,0.88195
5.99000,0.40000,0.88178
6.09000,0.40000,0.88166
6.19000,0.40000,0.88159
6.29000,0.40000,0.88156
6.39000,0.40000,0.88155
6.49000,0.40000,0.88156
6.59000,0.40000,0.88159
6.69000,0.40000,0.88162
6.79000,0.40000,0.88165
6.89000,0.40000,0.88167
6.99000,0.40000,0.88168
7.09000,0.40000,0.88168
7.19000,0.40000,0.88165
7.29000,0.40000,0.88159
7.39000,0.40000,0.88150
7.49000,0.40000,0.88138
7.59000,0.40000,0.88122
7.69000,0.40000,0.88102
7.79000,0.40000,0.88078
7.89000,0.40000,0.88050
7.99000,0.40000,0.88018
8.09000,0.40000,0.87981
8.19000,0.40000,0.87942
8.29000,0.40000,0.87899
8.39000,0.40000,0.87853
8.49000,0.40000,0.87805
8.59000,0.40000,0.87755
8.69000,0.40000,0.87703
8.79000,0.40000,0.87652
8.89000,0.40000,0.87601
8.99000,0.40000,0.87551
9.09000,0.40000,0.87503
9.19000,0.40000,0.87458
9.29000,0.40000,0.87417
9.39000,0.40000,0.87380
9.50000,0.40000,0.87348
9.60000,0.40000,0.87322
9.70000,0.40000,0.87302
9.80000,0.40000,0.87288
9.90000,0.40000,0.87281
0.00000,0.50000,0.93852
0.10000,0.50000,0.93848
0.20000,0.50000,0.93841
0.30000,0.50000,0.93831
0.40000,0.50000,0.93816
0.50000,0.50000,0.93799
0.60000,0.50000,0.93778
0.70000,0.50000,0.93755
0.80000,0.50000,0.93728
0.90000,0.50000,0.93699
1.00000,0.50000,0.93667
1.10000,0.50000,0.93633
