x,y,value
0.00000,0.00000,0.06366
0.10000,0.00000,0.06364
0.20000,0.00000,0.06360
0.30000,0.00000,0.06354
0.40000,0.00000,0.06346
0.50000,0.00000,0.06336
0.60000,0.00000,0.06324
0.70000,0.00000,0.06311
0.80000,0.00000,0.06296
0.90000,0.00000,0.06279
1.00000,0.00000,0.06261
1.10000,0.00000,0.06242
1.20000,0.00000,0.06221
1.30000,0.00000,0.06200
1.40000,0.00000,0.06178
1.50000,0.00000,0.06154
1.60000,0.00000,0.06131
1.70000,0.00000,0.06107
1.80000,0.00000,0.06082
1.90000,0.00000,0.06057
2.00000,0.00000,0.06033
2.10000,0.00000,0.06008
2.20000,0.00000,0.05984
2.30000,0.00000,0.05960
2.39000,0.00000,0.05936
2.49000,0.00000,0.05913
2.59000,0.00000,0.05891
2.69000,0.00000,0.05870
2.79000,0.00000,0.05850
2.89000,0.00000,0.05832
2.99000,0.00000,0.05815
3.09000,0.00000,0.05799
3.19000,0.00000,0.05786
3.29000,0.00000,0.05775
3.39000,0.00000,0.05768
3.49000,0.00000,0.05766
3.59000,0.00000,0.05772
3.69000,0.00000,0.05780
3.79000,0.00000,0.05764
3.89000,0.00000,0.05705
3.99000,0.00000,0.05602
4.09000,0.00000,0.05458
4.19000,0.00000,0.05273
4.29000,0.00000,0.05053
4.39000,0.00000,0.04798
4.49000,0.00000,0.04512
4.59000,0.00000,0.04198
4.69000,0.00000,0.03860
4.79000,0.00000,0.03500
4.89000,0.00000,0.03122
4.99000,0.00000,0.02729
5.09000,0.00000,0.02725
5.19000,0.00000,0.02716
5.29000,0.00000,0.02706
5.39000,0.00000,0.02695
5.49000,0.00000,0.02683
5.59000,0.00000,0.02670
5.69000,0.00000,0.02655
5.79000,0.00000,0.02639
5.89000,0.00000,0.02621
5.99000,0.00000,0.02601
6.09000,0.00000,0.02579
6.19000,0.00000,0.02555
6.29000,0.00000,0.02529
6.39000,0.00000,0.02500
6.49000,0.00000,0.02470
6.59000,0.00000,0.02437
6.69000,0.00000,0.02403
6.79000,0.00000,0.02366
6.89000,0.00000,0.02328
6.99000,0.00000,0.02288
7.09000,0.00000,0.02246
7.19000,0.00000,0.02204
7.29000,0.00000,0.02160
7.39000,0.00000,0.02114
7.49000,0.00000,0.02069
7.59000,0.00000,0.02022
7.69000,0.00000,0.01975
7.79000,0.00000,0.01928
7.89000,0.00000,0.01881
7.99000,0.00000,0.01834
8.09000,0.00000,0.01788
8.19000,0.00000,0.01743
8.29000,0.00000,0.01698
8.39000,0.00000,0.01655
8.49000,0.00000,0.01613
8.59000,0.00000,0.01573
8.69000,0.00000,0.01535
8.79000,0.00000,0.01499
8.89000,0.00000,0.01465
8.99000,0.00000,0.01434
9.09000,0.00000,0.01405
9.19000,0.00000,0.01379
9.29000,0.00000,0.01356
9.39000,0.00000,0.01336
9.50000,0.00000,0.01319
9.60000,0.00000,0.01306
9.70000,0.00000,0.01295
9.80000,0.00000,0.01289
9.90000,0.00000,0.01285
0.00000,0.10000,0.06361
0.10000,0.10000,0.06359
0.20000,0.10000,0.06355
0.30000,0.10000,0.06349
0.40000,0.10000,0.06341
0.50000,0.10000,0.06331
0.60000,0.10000,0.06319
0.70000,0.10000,0.06306
0.80000,0.10000,0.06291
0.90000,0.10000,0.06275
1.00000,0.10000,0.06257
1.10000,0.10000,0.06237
1.20000,0.10000,0.06217
1.30000,0.10000,0.06196
1.40000,0.10000,0.06174
1.50000,0.10000,0.06151
1.60000,0.10000,0.06127
1.70000,0.10000,0.06103
1.80000,0.10000,0.06078
1.90000,0.10000,0.06054
2.00000,0.10000,0.06029
2.10000,0.10000,0.06005
2.20000,0.10000,0.05981
2.30000,0.10000,0.05957
2.39000,0.10000,0.05933
2.49000,0.10000,0.05911
2.59000,0.10000,0.05889
2.69000,0.10000,0.05868
2.79000,0.10000,0.05848
2.89000,0.10000,0.05829
2.99000,0.10000,0.05812
3.09000,0.10000,0.05797
3.19000,0.10000,0.05784
3.29000,0.10000,0.05773
3.39000,0.10000,0.05766
3.49000,0.10000,0.05764
3.59000,0.10000,0.05770
3.69000,0.10000,0.05778
3.79000,0.10000,0.05762
3.89000,0.10000,0.05703
3.99000,0.10000,0.05600
4.09000,0.10000,0.05455
4.19000,0.10000,0.05271
4.29000,0.10000,0.05050
4.39000,0.10000,0.04796
4.49000,0.10000,0.04510
4.59000,0.10000,0.04196
4.69000,0.10000,0.03858
4.79000,0.10000,0.03498
4.89000,0.10000,0.03120
4.99000,0.10000,0.02728
5.09000,0.10000,0.02723
5.19000,0.10000,0.02715
5.29000,0.10000,0.02705
5.39000,0.10000,0.02694
5.49000,0.10000,0.02681
5.59000,0.10000,0.02668
5.69000,0.10000,0.02653
5.79000,0.10000,0.02637
5.89000,0.10000,0.02619
5.99000,0.10000,0.02599
6.09000,0.10000,0.02577
6.19000,0.10000,0.02553
6.29000,0.10000,0.02527
6.39000,0.10000,0.02499
6.49000,0.10000,0.02468
6.59000,0.10000,0.02436
6.69000,0.10000,0.02401
6.79000,0.10000,0.02365
6.89000,0.10000,0.02327
6.99000,0.10000,0.02287
7.09000,0.10000,0.02245
7.19000,0.10000,0.02202
7.29000,0.10000,0.02159
7.39000,0.10000,0.02114
7.49000,0.10000,0.02068
7.59000,0.10000,0.02021
7.69000,0.10000,0.01975
7.79000,0.10000,0.01928
7.89000,0.10000,0.01881
7.99000,0.10000,0.01834
8.09000,0.10000,0.01788
8.19000,0.10000,0.01743
8.29000,0.10000,0.01699
8.39000,0.10000,0.01656
8.49000,0.10000,0.01614
8.59000,0.10000,0.01574
8.69000,0.10000,0.01536
8.79000,0.10000,0.01500
8.89000,0.10000,0.01466
8.99000,0.10000,0.01435
9.09000,0.10000,0.01407
9.19000,0.10000,0.01381
9.29000,0.10000,0.01358
9.39000,0.10000,0.01338
9.50000,0.10000,0.01321
9.60000,0.10000,0.01308
9.70000,0.10000,0.01297
9.80000,0.10000,0.01291
9.90000,0.10000,0.01287
0.00000,0.20000,0.06351
0.10000,0.20000,0.06349
0.20000,0.20000,0.06345
0.30000,0.20000,0.06339
0.40000,0.20000,0.06331
0.50000,0.20000,0.06322
0.60000,0.20000,0.06310
0.70000,0.20000,0.06297
0.80000,0.20000,0.06282
0.90000,0.20000,0.06266
1.00000,0.20000,0.06248
1.10000,0.20000,0.06229
1.20000,0.20000,0.06209
1.30000,0.20000,0.06188
1.40000,0.20000,0.06166
1.50000,0.20000,0.06143
1.60000,0.20000,0.06119
1.70000,0.20000,0.06096
1.80000,0.20000,0.06071
1.90000,0.20000,0.06047
2.00000,0.20000,0.06023
2.10000,0.20000,0.05998
2.20000,0.20000,0.05974
2.30000,0.20000,0.05951
2.39000,0.20000,0.05928
2.49000,0.20000,0.05905
2.59000,0.20000,0.05884
2.69000,0.20000,0.05863
2.79000,0.20000,0.05843
2.89000,0.20000,0.05825
2.99000,0.20000,0.05808
3.09000,0.20000,0.05793
3.19000,0.20000,0.05780
3.29000,0.20000,0.05769
3.39000,0.20000,0.05762
3.49000,0.20000,0.05760
3.59000,0.20000,0.05766
3.69000,0.20000,0.05774
3.79000,0.20000,0.05758
3.89000,0.20000,0.05699
3.99000,0.20000,0.05596
4.09000,0.20000,0.05451
4.19000,0.20000,0.05267
4.29000,0.20000,0.05046
4.39000,0.20000,0.04792
4.49000,0.20000,0.04506
4.59000,0.20000,0.04193
4.69000,0.20000,0.03854
4.79000,0.20000,0.03495
4.89000,0.20000,0.03117
4.99000,0.20000,0.02725
5.09000,0.20000,0.02720
5.19000,0.20000,0.02712
5.29000,0.20000,0.02702
5.39000,0.20000,0.02691
5.49000,0.20000,0.02678
5.59000,0.20000,0.02665
5.69000,0.20000,0.02650
5.79000,0.20000,0.02634
5.89000,0.20000,0.02616
5.99000,0.20000,0.02596
6.09000,0.20000,0.02574
6.19000,0.20000,0.02550
6.29000,0.20000,0.02524
6.39000,0.20000,0.02495
6.49000,0.20000,0.02465
6.59000,0.20000,0.02432
6.69000,0.20000,0.02398
6.79000,0.20000,0.02362
6.89000,0.20000,0.02324
6.99000,0.20000,0.02284
7.09000,0.20000,0.02243
7.19000,0.20000,0.02200
7.29000,0.20000,0.02157
7.39000,0.20000,0.02112
7.49000,0.20000,0.02066
7.59000,0.20000,0.02020
7.69000,0.20000,0.01974
7.79000,0.20000,0.01927
7.89000,0.20000,0.01881
7.99000,0.20000,0.01835
8.09000,0.20000,0.01789
8.19000,0.20000,0.01744
8.29000,0.20000,0.01700
8.39000,0.20000,0.01657
8.49000,0.20000,0.01616
8.59000,0.20000,0.01576
8.69000,0.20000,0.01538
8.79000,0.20000,0.01503
8.89000,0.20000,0.01469
8.99000,0.20000,0.01438
